,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,7beb8acf2e4453b693c057a7,LSTM,1.0,Terminated,2567092.0,2585736.0,3200.0,19.53125,100.0,T4,18644.0,18644.0,16238.0,9618.0
1,92030b0176c54fb895204a12,DCGAN,1.0,Terminated,4814805.0,4824894.0,600.0,29.296875,100.0,P100,10089.0,11583.0,10089.0,5976.0
2,f70d168c78857afba675ca82,InceptionV3,1.0,Terminated,1789132.0,1793989.0,600.0,29.296875,100.0,T4,4857.0,4857.0,4230.0,2505.0
3,8aca685febc6ce502baa5e65,ResNet50,1.0,Terminated,3959595.0,3964202.0,100.0,29.296875,100.0,T4,4607.0,4607.0,4012.0,2376.0
4,e6a8e238b66182dac4891a2e,DenseNet161,1.0,Terminated,1971236.0,1973743.0,600.0,29.296875,100.0,P100,2507.0,2878.0,2507.0,1485.0
5,929e3b10cf8cae0114d60116,DCGAN,1.0,Terminated,2299779.0,2319917.0,600.0,29.296875,100.0,P100,20138.0,23121.0,20138.0,11928.0
6,66f2dd1f934e1e0087324403,InceptionV3,1.0,Terminated,1182968.0,1187645.0,600.0,29.296875,100.0,P100,4677.0,5369.0,4677.0,2770.0
7,432b7a767351c346bd8b2d17,Transformer,1.0,Terminated,1666428.0,1667712.0,1800.0,58.59375,100.0,P100,1284.0,1474.0,1284.0,760.0
8,41a7f0ed2f7a9a6f4a409baf,LSTM,1.0,Terminated,1258987.0,1260145.0,600.0,29.296875,100.0,T4,1158.0,1158.0,1008.0,597.0
9,29c968b250100384fcba6c08,VGG19,1.0,Terminated,5865290.0,5872466.0,600.0,29.296875,100.0,P100,7176.0,8239.0,7176.0,4250.0
10,723a82c09ce506377ffd9e2b,ResNet50,1.0,Terminated,4158243.0,4159343.0,600.0,29.296875,100.0,T4,1100.0,1100.0,958.0,567.0
11,cfb685043c1ca84282c0da13,VGG19,1.0,Terminated,2607993.0,2619952.0,1800.0,58.59375,100.0,V100,11959.0,23179.0,20188.0,11959.0
12,2a5de880c6ef91f41dc6908b,ResNet50,1.0,Terminated,4559664.0,4562675.0,1200.0,29.296875,100.0,P100,3011.0,3457.0,3011.0,1783.0
13,bb808e037e564358fe3df38d,InceptionV3,1.0,Terminated,5296363.0,5373649.0,600.0,29.296875,100.0,V100,77286.0,149801.0,130472.0,77286.0
14,78c87ad658abe1c5e04231a1,VGG19,1.0,Terminated,4811401.0,4813486.0,1600.0,29.296875,100.0,V100,2085.0,4041.0,3519.0,2085.0
15,95d511f262322e755eef032c,LSTM,1.0,Terminated,1660415.0,1670473.0,1800.0,58.59375,100.0,P100,10058.0,11548.0,10058.0,5957.0
16,ef4cf7298a344c8911aee50e,DenseNet161,1.0,Terminated,3249166.0,3251059.0,600.0,29.296875,100.0,T4,1893.0,1893.0,1648.0,976.0
17,2a9faf428c813c510cec56e0,LSTM,1.0,Terminated,5158421.0,5165968.0,3200.0,19.53125,100.0,T4,7547.0,7547.0,6573.0,3893.0
18,3ad67914a7f73b0c6ce2565c,Transformer,1.0,Terminated,5936559.0,5937930.0,600.0,29.296875,100.0,T4,1371.0,1371.0,1194.0,707.0
19,10b154a0ad78e7a60ba86ca7,Transformer,1.0,Terminated,2452210.0,2457110.0,600.0,29.296875,100.0,V100,4900.0,9497.0,8272.0,4900.0
20,7dce01501a4d6bec455358c5,LSTM,1.0,Terminated,5634355.0,5636190.0,600.0,29.296875,100.0,P100,1835.0,2106.0,1835.0,1086.0
21,c1d076f61cc5469732672db2,VGG19,1.0,Terminated,2955857.0,3040449.0,1800.0,58.59375,100.0,V100,84592.0,163962.0,142805.0,84592.0
22,429ccc95768aed546ec9128c,DenseNet161,1.0,Terminated,5729786.0,5751494.0,1800.0,58.59375,100.0,P100,21708.0,24924.0,21708.0,12858.0
23,635212caf4007471b7cd82f4,DCGAN,1.0,Terminated,5316450.0,5326292.0,1800.0,58.59375,100.0,P100,9842.0,11300.0,9842.0,5829.0
24,f61e5088a3c7f62a0c8fc25f,VGG19,1.0,Terminated,3740465.0,3752635.0,1800.0,58.59375,100.0,V100,12170.0,23588.0,20545.0,12170.0
25,efc496ee7421480f4121e9d4,Transformer,1.0,Terminated,2607994.0,2618565.0,1800.0,58.59375,100.0,V100,10571.0,20489.0,17845.0,10571.0
26,28eac15b013c94ba8dbacd11,Transformer,1.0,Terminated,1560051.0,1563150.0,600.0,29.296875,100.0,T4,3099.0,3099.0,2699.0,1598.0
27,5dd3d1ab93c763853c06aad5,DCGAN,1.0,Terminated,4473028.0,4485307.0,3200.0,19.53125,100.0,T4,12279.0,12279.0,10694.0,6335.0
28,f1707cda751f47554f7992bd,VGG19,1.0,Terminated,1927795.0,1929362.0,1800.0,58.59375,100.0,V100,1567.0,3037.0,2645.0,1567.0
29,e88a220a0eb943b215b11a83,ResNet50,1.0,Terminated,4118672.0,4132936.0,1800.0,58.59375,100.0,P100,14264.0,16377.0,14264.0,8449.0
30,6f450220fe20af2681c5526f,DCGAN,1.0,Terminated,2691908.0,2699523.0,1800.0,58.59375,100.0,P100,7615.0,8743.0,7615.0,4510.0
31,86182bd162277d2a1ba1a787,DCGAN,1.0,Terminated,3671510.0,3716131.0,600.0,29.296875,100.0,T4,44621.0,44621.0,38863.0,23021.0
32,ff43ee6015eca319220f820b,DCGAN,1.0,Terminated,2184245.0,2196856.0,1600.0,29.296875,100.0,P100,12611.0,14479.0,12611.0,7470.0
33,25aec29eeb456b0bef248e7b,Transformer,1.0,Terminated,5069138.0,5191806.0,1200.0,29.296875,100.0,P100,122668.0,140841.0,122668.0,72663.0
34,44d6fcaf44e2030465bb7cf4,ResNet50,1.0,Terminated,3012023.0,3016630.0,600.0,29.296875,100.0,P100,4607.0,5289.0,4607.0,2728.0
35,ca3b3322368702c634a01024,Transformer,1.0,Terminated,1874228.0,1875842.0,600.0,29.296875,100.0,T4,1614.0,1614.0,1405.0,832.0
36,61a338ff1e56f87ab439d5b2,DCGAN,1.0,Terminated,1217939.0,1263483.0,600.0,29.296875,100.0,T4,45544.0,45544.0,39667.0,23497.0
