,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,174a5673aa7bc8a6f87b08b3,ResNet18,1.0,Terminated,3556185.0,3578043.0,3200.0,19.53125,100.0,T4,21858.0,21858.0,19037.0,11277.0
1,27074b39cef50af4d564b60d,BERT,1.0,Terminated,3693270.0,3697494.0,600.0,29.296875,100.0,T4,4224.0,4224.0,3678.0,2179.0
2,196df9a67e4ef313dcb93c74,Transformer,3.0,Terminated,4662046.0,4663049.0,800.0,29.296875,100.0,T4,1003.0,1003.0,873.0,517.0
3,70245ccdde6d83185de992a7,Transformer,1.0,Terminated,5756565.0,5758906.0,1800.0,58.59375,100.0,P100,2341.0,2687.0,2341.0,1386.0
4,072d06a87e3c551d8f20baaf,ResNet50,3.0,Terminated,3559733.0,3561067.0,600.0,43.9453125,100.0,T4,1334.0,1334.0,1161.0,688.0
5,a3bf6387474db1f7a123a281,MobileNetV3,1.0,Terminated,4190163.0,4233957.0,600.0,29.296875,100.0,T4,43794.0,43794.0,38143.0,22594.0
6,5126328a1f9c36387321f796,BERT,5.0,Terminated,3692695.0,3697629.0,600.0,29.296875,100.0,T4,4934.0,4934.0,4297.0,2545.0
7,23f52e09a4d80e4830bbd23f,DCGAN,1.0,Terminated,1421866.0,1431211.0,1800.0,58.59375,100.0,P100,9345.0,10729.0,9345.0,5535.0
8,f1fda750376bd47b316fc11c,DCGAN,1.0,Terminated,4808017.0,4810180.0,1600.0,29.296875,100.0,P100,2163.0,2483.0,2163.0,1281.0
9,fa0de695d0f7441263028d3a,Transformer,2.0,Terminated,3047132.0,3048569.0,600.0,29.296875,100.0,P100,1437.0,1649.0,1437.0,851.0
10,f6695fc34ec08b9c72ca1705,PointNet,1.0,Terminated,5418170.0,5424223.0,600.0,29.296875,100.0,T4,6053.0,6053.0,5271.0,3122.0
11,ba012cf3be75e8efd5b960d9,Transformer,1.0,Terminated,4317947.0,4319262.0,600.0,29.296875,100.0,P100,1315.0,1509.0,1315.0,778.0
12,1eec0913080363730a68f953,PointNet,1.0,Terminated,2524205.0,2529813.0,1800.0,58.59375,100.0,P100,5608.0,6438.0,5608.0,3321.0
13,c795bcb169c9abea555d5857,MobileNetV3,4.0,Terminated,5619823.0,5622180.0,100.0,24.4140625,100.0,P100,2357.0,2706.0,2357.0,1396.0
14,dd387402d49b04a6866d3a7c,BERT,1.0,Terminated,5083815.0,5097700.0,3200.0,19.53125,100.0,V100,13885.0,26912.0,23440.0,13885.0
15,6d91193512db090a19563899,VGG11,1.0,Terminated,1568010.0,1635790.0,1800.0,58.59375,100.0,P100,67780.0,77821.0,67780.0,40149.0
16,579f8666699b59587791ce0e,PointNet,1.0,Terminated,5269216.0,5291980.0,1200.0,29.296875,100.0,P100,22764.0,26136.0,22764.0,13484.0
17,65a029aa1f7f6d2071a3bd13,ResNet50,1.0,Terminated,1920285.0,1927379.0,1800.0,58.59375,100.0,P100,7094.0,8144.0,7094.0,4202.0
18,5656eb5b9d2734ee8f10adaf,ResNet18,1.0,Terminated,3387697.0,3395872.0,1800.0,58.59375,100.0,V100,8175.0,15845.0,13800.0,8175.0
19,bec50de8f25c01310827e980,ResNet18,1.0,Terminated,2960382.0,2963986.0,1800.0,58.59375,100.0,P100,3604.0,4137.0,3604.0,2134.0
20,de39cc0b696aeaaea2615f95,ResNet18,1.0,Terminated,4591006.0,4604124.0,600.0,29.296875,100.0,P100,13118.0,15061.0,13118.0,7770.0
21,cc91b88dbd384b50d8cf976d,PointNet,1.0,Terminated,3616579.0,3619529.0,600.0,29.296875,100.0,P100,2950.0,3387.0,2950.0,1747.0
22,2a6a9b9a76e6b907158a5561,Transformer,5.0,Terminated,5469515.0,5475679.0,400.0,3.90625,100.0,V100,6164.0,11947.0,10405.0,6164.0
23,bbaa149ff7c9d33f426b2dbe,LSTM,1.0,Terminated,1264399.0,1273236.0,1800.0,58.59375,100.0,P100,8837.0,10146.0,8837.0,5234.0
24,b128c8ac9183badce5e7806e,LSTM,1.0,Terminated,4280452.0,4292293.0,1800.0,58.59375,100.0,P100,11841.0,13595.0,11841.0,7014.0
25,48caaa218ed3f264ff31e616,DCGAN,1.0,Terminated,1958104.0,1964431.0,600.0,29.296875,100.0,T4,6327.0,6327.0,5510.0,3264.0
26,ef8ec6d3d8546cb907d90503,PointNet,1.0,Terminated,2585591.0,2587381.0,2000.0,14.6484375,100.0,P100,1790.0,2055.0,1790.0,1060.0
27,158a0a5713aeef65fcb28bc7,PointNet,1.0,Terminated,4952645.0,4954432.0,1200.0,29.296875,100.0,V100,1787.0,3463.0,3016.0,1787.0
28,f1bf60847bf3bb97e204db75,LSTM,5.0,Terminated,4555165.0,4558392.0,600.0,29.296875,100.0,T4,3227.0,3227.0,2810.0,1664.0
29,0e400cef4eb6d7a66d7d5438,ResNet18,1.0,Terminated,1848584.0,1850055.0,600.0,29.296875,100.0,P100,1471.0,1688.0,1471.0,871.0
30,92ce0cc22fcca8ca5a0edefb,ResNet50,1.0,Terminated,4186536.0,4196859.0,3200.0,19.53125,100.0,T4,10323.0,10323.0,8990.0,5325.0
31,9874aa04d504818e3013ffec,ResNet18,1.0,Terminated,1610026.0,1614185.0,1800.0,58.59375,100.0,P100,4159.0,4775.0,4159.0,2463.0
32,7c68d0112bdc5c4215a7f8ec,VGG11,1.0,Terminated,5137543.0,5379756.0,1000.0,9.765625,100.0,V100,242213.0,469474.0,408897.0,242213.0
33,596de81d23359547a9f2d521,DCGAN,1.0,Terminated,2691908.0,2698628.0,1800.0,58.59375,100.0,P100,6720.0,7715.0,6720.0,3980.0
34,290e90ab6037a36f56010eb8,DCGAN,1.0,Terminated,3430635.0,3431916.0,600.0,29.296875,100.0,T4,1281.0,1281.0,1115.0,660.0
35,c5a33179d2aa2dad2bfe4f2c,BERT,1.0,Terminated,4636568.0,4650959.0,3200.0,19.53125,100.0,T4,14391.0,14391.0,12534.0,7424.0
36,565276056b48db22b47403b2,MobileNetV3,1.0,Terminated,3299557.0,3303095.0,1800.0,58.59375,100.0,P100,3538.0,4062.0,3538.0,2095.0
37,00641b161a115e53cba80996,DCGAN,1.0,Terminated,4002471.0,4003593.0,600.0,29.296875,100.0,P100,1122.0,1288.0,1122.0,664.0
38,ec0391ab999c355c2a9d6161,ResNet18,1.0,Terminated,4765051.0,4767852.0,1600.0,29.296875,100.0,V100,2801.0,5429.0,4728.0,2801.0
39,74a638545d7b3893d0180e03,ResNet50,1.0,Terminated,4592638.0,4651687.0,600.0,29.296875,100.0,T4,59049.0,59049.0,51429.0,30464.0
40,c83549638f5b763de17189ef,MobileNetV2,1.0,Terminated,3385630.0,3387273.0,600.0,29.296875,100.0,T4,1643.0,1643.0,1430.0,847.0
41,116688bef81519dcb1651620,DCGAN,1.0,Terminated,4301762.0,4306257.0,600.0,29.296875,100.0,T4,4495.0,4495.0,3914.0,2319.0
