,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,1f49e7d5014593a141180d4f,ResNet50,2.0,Terminated,4328580.0,4334452.0,1800.0,58.59375,100.0,T4,461,461,401,237
1,5bc0974b9c49334fc6fd57bd,ResNet50,2.0,Terminated,4686673.0,4687860.0,600.0,29.296875,100.0,T4,467,467,406,240
2,fa9c59d0267bd36aec6d97a9,ResNet50,1.0,Terminated,1744026.0,1754976.0,1800.0,58.59375,100.0,T4,224,224,195,115
3,3491ddcb3c54867b20167a66,ResNet18,1.0,Terminated,3582587.0,3598778.0,3200.0,19.53125,100.0,T4,177,177,154,91
4,670ede4ea8233568049de8f2,ResNet50,2.0,Terminated,6050647.0,6052023.0,1800.0,58.59375,100.0,T4,540,540,470,278
5,b9f7aa3ca322e06345a3b3c9,ResNet18,1.0,Terminated,4673127.0,4693484.0,1800.0,58.59375,100.0,T4,179,179,155,92
6,89d66236f35175c57ae520c3,ResNet50,1.0,Terminated,5993468.0,5996308.0,1800.0,58.59375,100.0,T4,323,323,281,166
7,1748d7358b44f287f33cab0c,ResNet50,2.0,Terminated,3585470.0,3655312.0,1000.0,29.296875,100.0,T4,507,507,441,261
8,cfe4c87edee16103b46608df,ResNet50,1.0,Terminated,5890092.0,5891312.0,600.0,29.296875,100.0,T4,143,143,124,73
9,1cc306f40946ab6dd6a10871,ResNet50,1.0,Terminated,4150622.0,4158638.0,3200.0,19.53125,100.0,T4,292,292,254,150
10,74170d79d4e151d107f5e857,ResNet50,1.0,Terminated,3741074.0,3744140.0,600.0,29.296875,100.0,T4,260,260,226,134
11,1faa533b4f4a0d0b07a6fedd,ResNet50,1.0,Terminated,4764793.0,4765829.0,1600.0,29.296875,100.0,T4,210,210,182,108
12,10ce7a03cf53c4681ee5effa,ResNet50,1.0,Terminated,1980602.0,1999075.0,3200.0,19.53125,100.0,T4,132,132,114,68
13,aca8324fff265435f6066eac,ResNet18,2.0,Terminated,6232663.0,6235476.0,1600.0,58.59375,100.0,T4,516,516,449,266
14,a6ba8c910bd107c2446406ec,ResNet18,1.0,Terminated,3732297.0,3733867.0,1600.0,29.296875,100.0,T4,213,213,185,109
15,e054a815a1fec0d96cce7eb5,ResNet50,1.0,Terminated,1742607.0,1743615.0,1800.0,58.59375,100.0,T4,250,250,217,128
16,fb97bd7436d5ba2c4f97f52e,ResNet50,1.0,Terminated,3391550.0,3394845.0,600.0,29.296875,100.0,T4,188,188,163,96
17,1b5fca74321955f1f0e427e9,ResNet18,2.0,Terminated,3847471.0,3850948.0,600.0,29.296875,100.0,T4,529,529,460,272
