,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,53d7924796b41ceadafe283e,VGG11,1.0,Terminated,1530291.0,1534545.0,600.0,29.296875,100.0,T4,4254.0,4254.0,3705.0,2194.0
1,457b2f5780c1fb7c401e7a7c,DCGAN,1.0,Terminated,4833063.0,4834381.0,600.0,29.296875,100.0,P100,1318.0,1513.0,1318.0,780.0
2,747768dead06bdc1cfe060cf,MobileNetV2,1.0,Terminated,6367116.0,6369272.0,800.0,19.53125,100.0,T4,2156.0,2156.0,1877.0,1112.0
3,5b18c007dec5e84eea18271e,MobileNetV3,1.0,Terminated,4014902.0,4021187.0,1800.0,58.59375,100.0,V100,6285.0,12182.0,10610.0,6285.0
4,318a3735d98acafd4237a861,EfficientNet,1.0,Terminated,2802984.0,2804223.0,600.0,29.296875,100.0,T4,1239.0,1239.0,1079.0,639.0
5,fafd75a3821e4224d027690a,ResNet50,1.0,Terminated,4733628.0,4858740.0,1200.0,29.296875,100.0,P100,125112.0,143647.0,125112.0,74110.0
6,31d987eaee8dfbffae67f3dc,ResNet18,1.0,Terminated,5596414.0,5598750.0,600.0,29.296875,100.0,P100,2336.0,2682.0,2336.0,1383.0
7,6673752eeceec970ee0dd2dc,MobileNetV3,1.0,Terminated,4780739.0,4782259.0,1600.0,29.296875,100.0,P100,1520.0,1745.0,1520.0,900.0
8,816126088a062d5952ca0dae,EfficientNet,1.0,Terminated,2890916.0,2894930.0,1800.0,58.59375,100.0,V100,4014.0,7780.0,6776.0,4014.0
9,6d4fd551cac51b580c3b0c08,MobileNetV2,1.0,Terminated,4090459.0,4098177.0,1800.0,58.59375,100.0,P100,7718.0,8861.0,7718.0,4571.0
10,595e150de05f46eb3952f718,ResNet50,1.0,Terminated,3796557.0,3799411.0,600.0,29.296875,100.0,P100,2854.0,3276.0,2854.0,1690.0
11,e45711ff9a681b6e1efd8c34,ResNet50,1.0,Terminated,4770936.0,4773910.0,600.0,29.296875,100.0,V100,2974.0,5764.0,5020.0,2974.0
12,dc0f32a8a34b680d73e42065,ResNet50,1.0,Terminated,6192509.0,6193548.0,600.0,29.296875,100.0,T4,1039.0,1039.0,904.0,536.0
13,c998e6af4217150082934174,DCGAN,1.0,Terminated,3824700.0,3825858.0,600.0,29.296875,100.0,T4,1158.0,1158.0,1008.0,597.0
14,ddad1df7508bc29aa269643c,BERT,1.0,Terminated,5368158.0,5369163.0,100.0,29.296875,100.0,V100,1005.0,1947.0,1696.0,1005.0
15,8ef2906409e845b5aca0bcc5,VGG11,1.0,Terminated,2825374.0,2861768.0,600.0,29.296875,100.0,T4,36394.0,36394.0,31697.0,18776.0
16,59cfc4e49194e9e7b248a450,BERT,1.0,Terminated,6053584.0,6054613.0,600.0,29.296875,100.0,T4,1029.0,1029.0,896.0,530.0
17,3b9d2e141c1ef120bf9009fe,DCGAN,1.0,Terminated,6440724.0,6442275.0,1800.0,58.59375,100.0,P100,1551.0,1780.0,1551.0,918.0
18,9fcb9dc51428f43a351eca3d,MobileNetV2,1.0,Terminated,1825879.0,1845344.0,600.0,29.296875,100.0,V100,19465.0,37728.0,32860.0,19465.0
19,bf4b54a38709f79dccdbacfe,MobileNetV2,1.0,Terminated,1096795.0,1097858.0,400.0,9.765625,100.0,T4,1063.0,1063.0,925.0,548.0
20,44b31e7a292249298869e2d4,Transformer,1.0,Terminated,5999268.0,6001219.0,1200.0,29.296875,100.0,P100,1951.0,2240.0,1951.0,1155.0
21,e7ec45d7d9ebb4701265fb76,BERT,5.0,Terminated,4866961.0,4870355.0,600.0,15.625,100.0,P100,3394.0,3896.0,3394.0,2010.0
22,4cee32affcf7ad9871331364,MobileNetV3,1.0,Terminated,2234382.0,2239598.0,1200.0,29.296875,100.0,P100,5216.0,5988.0,5216.0,3089.0
23,66f68fe7fb9918ab4f2ea7f7,ResNet18,1.0,Terminated,1816023.0,1823052.0,600.0,29.296875,100.0,V100,7029.0,13624.0,11866.0,7029.0
24,9b41ed8abc63862d7f6d9431,DCGAN,1.0,Terminated,4141064.0,4158366.0,3200.0,19.53125,100.0,T4,17302.0,17302.0,15069.0,8926.0
25,e4b2e6be1f08d462fefb41e4,ResNet18,1.0,Terminated,1375830.0,1380934.0,800.0,19.53125,100.0,T4,5104.0,5104.0,4445.0,2633.0
26,0726c0757375bff132464a5a,PointNet,1.0,Terminated,5218630.0,5220900.0,1800.0,58.59375,100.0,P100,2270.0,2606.0,2270.0,1344.0
27,d583151367f7ff73f534d787,ResNet50,1.0,Terminated,2541802.0,2564931.0,3200.0,19.53125,100.0,T4,23129.0,23129.0,20144.0,11932.0
28,3f928935f24bc259a6b57042,MobileNetV3,4.0,Terminated,4625020.0,4637748.0,800.0,29.296875,100.0,V100,12728.0,24670.0,21487.0,12728.0
29,02c28948b0122cf7227f212a,PointNet,1.0,Terminated,5337280.0,5338619.0,600.0,29.296875,100.0,P100,1339.0,1537.0,1339.0,793.0
30,1ac0beeb05292aba02e51315,Transformer,1.0,Terminated,5728776.0,5732553.0,1800.0,58.59375,100.0,P100,3777.0,4336.0,3777.0,2237.0
31,dd019c7a4a1a26a4b32c2413,VGG11,1.0,Terminated,5865286.0,5872058.0,600.0,29.296875,100.0,P100,6772.0,7775.0,6772.0,4011.0
32,c3647a4a7d3631fca66d8296,MobileNetV3,1.0,Terminated,5416646.0,5418108.0,600.0,29.296875,100.0,T4,1462.0,1462.0,1273.0,754.0
33,feb5a23e108b9b051155277a,PointNet,1.0,Terminated,4294827.0,4296349.0,600.0,29.296875,100.0,T4,1522.0,1522.0,1325.0,785.0
34,5d7a487b518c823396fd3189,MobileNetV2,1.0,Terminated,5123613.0,5131424.0,3200.0,19.53125,100.0,T4,7811.0,7811.0,6803.0,4029.0
35,19005a855901f3f18fd58fd6,Transformer,1.0,Terminated,3353809.0,3357024.0,600.0,29.296875,100.0,P100,3215.0,3691.0,3215.0,1904.0
36,1d3e4e3053b250181c6af80e,ResNet18,1.0,Terminated,5025252.0,5027016.0,1800.0,58.59375,100.0,P100,1764.0,2025.0,1764.0,1044.0
37,9b124ee445e16a4f29de4023,Transformer,1.0,Terminated,4851801.0,4853739.0,1600.0,29.296875,100.0,V100,1938.0,3756.0,3271.0,1938.0
38,905dd1ce79b0ad514e03b40f,MobileNetV2,1.0,Terminated,4284783.0,4292429.0,3200.0,19.53125,100.0,T4,7646.0,7646.0,6659.0,3944.0
39,2ebdf3457016bd6bfe7e56d8,LSTM,1.0,Terminated,5691945.0,5699767.0,600.0,29.296875,100.0,P100,7822.0,8980.0,7822.0,4633.0
40,c46bd122cf03b5fb623f525b,VGG11,1.0,Terminated,6076299.0,6178596.0,1200.0,29.296875,100.0,V100,102297.0,198279.0,172694.0,102297.0
41,0bb456d9fe59a00d58eaacbe,BERT,1.0,Terminated,3387987.0,3392602.0,600.0,29.296875,100.0,T4,4615.0,4615.0,4019.0,2380.0
42,d68d8d4606a4f8f6319f3d7d,BERT,1.0,Terminated,5641408.0,5644113.0,1800.0,58.59375,100.0,P100,2705.0,3105.0,2705.0,1602.0
43,6a12ed31cc6aeaf4a82e52a1,ResNet18,1.0,Terminated,3485699.0,3488147.0,600.0,29.296875,100.0,V100,2448.0,4744.0,4132.0,2448.0
44,68093cef0df8b8cfe19cdef1,MobileNetV2,1.0,Terminated,3271035.0,3274173.0,600.0,29.296875,100.0,P100,3138.0,3602.0,3138.0,1858.0
45,3e664eca5a7e109214bc2956,ResNet50,1.0,Terminated,3730183.0,3744580.0,3200.0,19.53125,100.0,T4,14397.0,14397.0,12539.0,7427.0
46,174655a8636822d267fd3428,VGG11,1.0,Terminated,5728192.0,5733401.0,600.0,29.296875,100.0,P100,5209.0,5980.0,5209.0,3085.0
47,752939cbbd624ede861ff55b,ResNet18,1.0,Terminated,2851856.0,2856348.0,800.0,19.53125,100.0,T4,4492.0,4492.0,3912.0,2317.0
48,e787582083c5cf22f665719a,LSTM,1.0,Terminated,5400424.0,5422256.0,150.0,5.859375,100.0,P100,21832.0,25066.0,21832.0,12932.0
49,3ad2c5e2bd611be8c757340d,LSTM,1.0,Terminated,2784464.0,2808635.0,1800.0,58.59375,100.0,P100,24171.0,27751.0,24171.0,14317.0
50,20f8a1ccc111081d8b54c4ce,EfficientNet,1.0,Terminated,2437925.0,2458348.0,600.0,29.296875,100.0,P100,20423.0,23448.0,20423.0,12097.0
51,069b3e2ca5dc88be43560baa,PointNet,1.0,Terminated,2328901.0,2409829.0,600.0,29.296875,100.0,T4,80928.0,80928.0,70485.0,41752.0
52,a645c3d09dcf2ee7ca628b49,ResNet50,1.0,Terminated,5980896.0,5984306.0,100.0,29.296875,100.0,V100,3410.0,6609.0,5756.0,3410.0
53,e52528b6075dbfa5e4206084,DCGAN,1.0,Terminated,5274404.0,5281570.0,100.0,29.296875,100.0,P100,7166.0,8227.0,7166.0,4244.0
54,d7665771463386505354e761,ResNet50,1.0,Terminated,6020159.0,6023245.0,1800.0,58.59375,100.0,P100,3086.0,3543.0,3086.0,1828.0
55,247e5c91d343df4eb6a4dabb,ResNet50,4.0,Terminated,6212695.0,6220879.0,600.0,29.296875,100.0,T4,8184.0,8184.0,7127.0,4222.0
56,a32240eb9a6246c88de72333,VGG11,1.0,Terminated,3487932.0,3489278.0,600.0,29.296875,100.0,P100,1346.0,1545.0,1346.0,797.0
57,9411908491ee58ea13921010,EfficientNet,1.0,Terminated,4914262.0,4918204.0,600.0,29.296875,100.0,T4,3942.0,3942.0,3433.0,2033.0
58,fd17736e409efe4876124e45,ResNet50,1.0,Terminated,4202420.0,4212634.0,3200.0,19.53125,100.0,T4,10214.0,10214.0,8896.0,5269.0
59,84c9eb388d2558655ca17cd5,ResNet50,1.0,Terminated,1744027.0,1769024.0,1800.0,58.59375,100.0,V100,24997.0,48450.0,42199.0,24997.0
60,bba13e59a4e7d4b33a476c4a,Transformer,1.0,Terminated,5438534.0,5459947.0,1600.0,29.296875,100.0,P100,21413.0,24585.0,21413.0,12684.0
61,9552505bc72e4e2dddd646d5,VGG11,1.0,Terminated,2941746.0,2943505.0,600.0,29.296875,100.0,P100,1759.0,2019.0,1759.0,1041.0
62,31e7d09ec96ec30df7c70052,Transformer,1.0,Terminated,3430784.0,3481903.0,1800.0,58.59375,100.0,P100,51119.0,58692.0,51119.0,30280.0
63,a026cf561560a1b681b11f35,ResNet18,1.0,Terminated,2593883.0,2612417.0,3200.0,19.53125,100.0,T4,18534.0,18534.0,16142.0,9562.0
64,14c688a94a40589e9754783f,ResNet50,1.0,Terminated,3554035.0,3568054.0,1800.0,29.296875,100.0,P100,14019.0,16095.0,14019.0,8304.0
65,be4772a1b2eaac9c4dcac254,ResNet50,1.0,Terminated,4812478.0,4881435.0,600.0,29.296875,100.0,P100,68957.0,79172.0,68957.0,40847.0
66,15af1b9ccc9ecfab04a905b2,ResNet18,1.0,Terminated,1256547.0,1264945.0,600.0,29.296875,100.0,T4,8398.0,8398.0,7314.0,4332.0
67,240b4f7f28a7f67af58b0f16,MobileNetV3,1.0,Terminated,1264403.0,1275711.0,1800.0,58.59375,100.0,P100,11308.0,12983.0,11308.0,6698.0
68,3e64c7d33602612286b6a2ac,DCGAN,1.0,Terminated,2815460.0,2822321.0,600.0,29.296875,100.0,P100,6861.0,7877.0,6861.0,4064.0
69,3fdc56473187d0b2bed452c6,EfficientNet,1.0,Terminated,3472482.0,3473867.0,1800.0,58.59375,100.0,P100,1385.0,1590.0,1385.0,820.0
70,87a084079b3f2aabbfd7aed9,VGG11,1.0,Terminated,4796037.0,4800533.0,600.0,29.296875,100.0,V100,4496.0,8714.0,7590.0,4496.0
71,687a943c8e5b91dd9e6f6db5,VGG11,1.0,Terminated,3603183.0,3616928.0,1800.0,58.59375,100.0,T4,13745.0,13745.0,11971.0,7091.0
