,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,3fc9ec2eee65fbc137fd6a49,InceptionV3,1.0,Terminated,2539278.0,2546979.0,1800.0,58.59375,100.0,T4,7701.0,7701.0,6707.0,3973.0
1,a62d8b46760b953a82257f74,VGG19,1.0,Terminated,2653449.0,2666010.0,1800.0,58.59375,100.0,P100,12561.0,14421.0,12561.0,7440.0
2,439b8a6a19908c9b45b5abb4,DCGAN,1.0,Terminated,5416764.0,5438408.0,600.0,29.296875,100.0,P100,21644.0,24850.0,21644.0,12820.0
3,107b8881832dddb75e16d98b,VGG19,1.0,Terminated,4934442.0,4941496.0,600.0,29.296875,100.0,V100,7054.0,13672.0,11908.0,7054.0
4,97501811f1759a374bc43136,VGG19,1.0,Terminated,5968574.0,5970475.0,1200.0,29.296875,100.0,P100,1901.0,2182.0,1901.0,1126.0
5,4fc4e0fba4037ddec9e0c28f,VGG19,1.0,Terminated,3431564.0,3436179.0,600.0,29.296875,100.0,T4,4615.0,4615.0,4019.0,2380.0
6,96d2f0a2c57c59dcfca98c81,DenseNet161,1.0,Terminated,2088270.0,2105485.0,1800.0,58.59375,100.0,P100,17215.0,19765.0,17215.0,10197.0
7,e100c90a08939ab993d62f75,DenseNet161,1.0,Terminated,2580009.0,2584484.0,600.0,29.296875,100.0,P100,4475.0,5137.0,4475.0,2650.0
8,91a9266a88e8d961495ed911,Transformer,1.0,Terminated,4327287.0,4329284.0,1200.0,29.296875,100.0,V100,1997.0,3870.0,3371.0,1997.0
9,82c9f4c1db2f1a6df761955b,InceptionV3,1.0,Terminated,2984286.0,3006241.0,1800.0,58.59375,100.0,P100,21955.0,25207.0,21955.0,13005.0
10,acb165ef4352ba12f2503b21,ResNet50,1.0,Terminated,2678504.0,2682763.0,800.0,19.53125,100.0,T4,4259.0,4259.0,3709.0,2197.0
11,55d26c34edad56d28751c53d,InceptionV3,1.0,Terminated,2498822.0,2505542.0,600.0,29.296875,100.0,T4,6720.0,6720.0,5852.0,3467.0
12,0f3e3d2d2468efe3e534c84e,InceptionV3,1.0,Terminated,2957603.0,3005579.0,1800.0,58.59375,100.0,V100,47976.0,92990.0,80991.0,47976.0
13,24cab52cb70a990238f6d095,InceptionV3,1.0,Terminated,2357063.0,2368214.0,600.0,29.296875,100.0,V100,11151.0,21613.0,18824.0,11151.0
14,00febf337b15ca58e4bf785f,ResNet50,1.0,Terminated,4802460.0,4804017.0,1600.0,29.296875,100.0,V100,1557.0,3017.0,2628.0,1557.0
15,56835fc8bab0b3f7bbecd939,ResNet50,1.0,Terminated,6041161.0,6042342.0,600.0,29.296875,100.0,P100,1181.0,1355.0,1181.0,699.0
16,d0d11b884a9da10dada39adb,LSTM,1.0,Terminated,3416023.0,3434793.0,3200.0,19.53125,100.0,T4,18770.0,18770.0,16348.0,9683.0
17,009f3a2d097e996b80e378b6,VGG19,1.0,Terminated,5832016.0,5835069.0,1800.0,58.59375,100.0,P100,3053.0,3505.0,3053.0,1808.0
18,4a285150b99603fcd53fb0e1,DenseNet161,1.0,Terminated,2343081.0,2354475.0,600.0,29.296875,100.0,V100,11394.0,22084.0,19235.0,11394.0
19,cee004243f38b27ae7a58456,DenseNet161,1.0,Terminated,4709464.0,4724421.0,600.0,29.296875,100.0,V100,14957.0,28990.0,25249.0,14957.0
20,417d401ea5c2bf75836e6361,LSTM,1.0,Terminated,3506480.0,3510503.0,1800.0,58.59375,100.0,P100,4023.0,4619.0,4023.0,2383.0
21,75ed2aeae23308ae62b22881,Transformer,1.0,Terminated,1666497.0,1667706.0,1800.0,58.59375,100.0,P100,1209.0,1388.0,1209.0,716.0
22,dcea9167a8196c398898aba7,ResNet50,1.0,Terminated,2565342.0,2566985.0,600.0,29.296875,100.0,T4,1643.0,1643.0,1430.0,847.0
