,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,0122b4e79fbce88e26344f12,BERT,1.0,Terminated,6180422.0,6184339.0,1800.0,58.59375,100.0,P100,3917.0,4497.0,3917.0,2320.0
1,758fbfc58994f5c65b2e4d44,DCGAN,1.0,Terminated,2013416.0,2021031.0,600.0,29.296875,100.0,P100,7615.0,8743.0,7615.0,4510.0
2,e3b704a6f80cdbc8d0b31ae4,PointNet,1.0,Terminated,2957599.0,2972113.0,1800.0,58.59375,100.0,V100,14514.0,28132.0,24502.0,14514.0
3,ee5677ffebb3370c4add497c,VGG11,1.0,Terminated,4158103.0,4159476.0,600.0,29.296875,100.0,P100,1373.0,1576.0,1373.0,813.0
4,93e10a21abc9adc11b0e1f13,VGG11,1.0,Terminated,4762032.0,4773360.0,600.0,29.296875,100.0,P100,11328.0,13006.0,11328.0,6710.0
5,6ff7f41a81c228a6f79b5e26,PointNet,1.0,Terminated,2729739.0,2825571.0,600.0,29.296875,100.0,T4,95832.0,95832.0,83466.0,49441.0
6,f07ebab2332510bf9319e8cb,LSTM,1.0,Terminated,5544465.0,5547936.0,1200.0,29.296875,100.0,P100,3471.0,3985.0,3471.0,2056.0
7,d9bb4bd8774345533451ae43,BERT,1.0,Terminated,5781593.0,5799517.0,3200.0,19.53125,100.0,T4,17924.0,17924.0,15611.0,9247.0
8,fa9f05252ef2c09dd87f4859,LSTM,1.0,Terminated,4355908.0,4374999.0,1800.0,58.59375,100.0,P100,19091.0,21919.0,19091.0,11308.0
9,8d5ffee6c8ae814f9bc3a815,Transformer,1.0,Terminated,2293713.0,2305623.0,600.0,29.296875,100.0,V100,11910.0,23084.0,20106.0,11910.0
10,9bf6ecadbe14694a48302882,EfficientNet,1.0,Terminated,4270722.0,4278336.0,3200.0,19.53125,100.0,T4,7614.0,7614.0,6631.0,3928.0
11,4e5eece150335e08d4ca5e00,PointNet,1.0,Terminated,2265588.0,2293177.0,1800.0,58.59375,100.0,P100,27589.0,31676.0,27589.0,16342.0
12,f76a2b42d1ad9e8b39eda4c7,VGG11,1.0,Terminated,4955139.0,4962330.0,1800.0,58.59375,100.0,V100,7191.0,13938.0,12139.0,7191.0
13,7137cf0a9f37cc2b4011150a,ResNet50,1.0,Terminated,4811887.0,4814102.0,600.0,29.296875,100.0,T4,2215.0,2215.0,1929.0,1142.0
14,cf9e392ce766c6f1f08b3cd3,MobileNetV3,1.0,Terminated,1093329.0,1095672.0,600.0,29.296875,100.0,T4,2343.0,2343.0,2040.0,1208.0
15,715f237f952ea789729f5458,VGG11,1.0,Terminated,2270767.0,2278027.0,600.0,29.296875,100.0,V100,7260.0,14071.0,12256.0,7260.0
16,1640cd2860801ace7bb1a756,MobileNetV2,1.0,Terminated,4062658.0,4070860.0,1800.0,58.59375,100.0,P100,8202.0,9417.0,8202.0,4858.0
17,474d9052e3e9834feee686b5,EfficientNet,1.0,Terminated,4070885.0,4072645.0,600.0,29.296875,100.0,V100,1760.0,3411.0,2971.0,1760.0
18,96c26936e663ca6e78250ecb,DCGAN,1.0,Terminated,6017416.0,6020253.0,2000.0,58.59375,100.0,V100,2837.0,5498.0,4789.0,2837.0
