,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,457a0fb99470ccbea5324824,VGG19,1.0,Terminated,5546764.0,5562674.0,1800.0,58.59375,100.0,V100,15910.0,30837.0,26858.0,15910.0
1,40d23cb13bc8ddc8367c7f5e,ResNet50,1.0,Terminated,3865645.0,3883780.0,3200.0,19.53125,100.0,T4,18135.0,18135.0,15794.0,9356.0
2,f71b9bf8c37914f6b56ff3ae,VGG19,1.0,Terminated,4752546.0,4763673.0,600.0,29.296875,100.0,V100,11127.0,21567.0,18784.0,11127.0
3,bdbf097aff3671c5a391acf7,DCGAN,1.0,Terminated,3357344.0,3359355.0,1200.0,29.296875,100.0,P100,2011.0,2308.0,2011.0,1191.0
4,555bab9a766cce678a812d2f,LSTM,1.0,Terminated,2795991.0,2800317.0,600.0,29.296875,100.0,V100,4326.0,8384.0,7303.0,4326.0
5,f00649d5243f8c9db3845c45,VGG19,1.0,Terminated,4100774.0,4102765.0,600.0,29.296875,100.0,P100,1991.0,2285.0,1991.0,1179.0
6,5f0fee758d188b5a53bef402,DCGAN,1.0,Terminated,1718369.0,1719488.0,600.0,29.296875,100.0,P100,1119.0,1284.0,1119.0,662.0
7,a2bf6763a3ae714708eda96b,DenseNet161,1.0,Terminated,4403174.0,4429910.0,1200.0,29.296875,100.0,P100,26736.0,30696.0,26736.0,15837.0
8,57fb47f839869d6c99d19a75,Transformer,1.0,Terminated,4786352.0,4807724.0,100.0,29.296875,100.0,P100,21372.0,24538.0,21372.0,12659.0
9,cda9db47c2b36480cd3c437d,ResNet50,1.0,Terminated,1660418.0,1675676.0,1800.0,58.59375,100.0,P100,15258.0,17518.0,15258.0,9038.0
10,f5d1b16a99fae486f5911524,Transformer,1.0,Terminated,4914261.0,4918266.0,600.0,29.296875,100.0,T4,4005.0,4005.0,3488.0,2066.0
11,13c7c5c3980e412d50e87e6d,ResNet50,1.0,Terminated,3894677.0,3896174.0,600.0,29.296875,100.0,P100,1497.0,1718.0,1497.0,886.0
12,4728216cd8c42dfd886fecce,DCGAN,1.0,Terminated,4020436.0,4022179.0,600.0,29.296875,100.0,T4,1743.0,1743.0,1518.0,899.0
13,2375843ccb710a6482d87017,InceptionV3,1.0,Terminated,5278260.0,5415239.0,1200.0,29.296875,100.0,P100,136979.0,157272.0,136979.0,81140.0
14,6fe0046053a6d289f384dfe4,Transformer,1.0,Terminated,2346142.0,2359231.0,1800.0,58.59375,100.0,V100,13089.0,25370.0,22096.0,13089.0
15,c78509510c6ab79388b6562e,ResNet50,1.0,Terminated,5477020.0,5483013.0,1800.0,58.59375,100.0,P100,5993.0,6880.0,5993.0,3549.0
16,9bb938847513e7dbf59d24c4,DCGAN,1.0,Terminated,5385914.0,5389640.0,1800.0,58.59375,100.0,P100,3726.0,4278.0,3726.0,2207.0
17,e552bc8f8668616b7eed318a,DCGAN,1.0,Terminated,3439418.0,3458347.0,3200.0,19.53125,100.0,T4,18929.0,18929.0,16486.0,9765.0
18,c2a6b0a69d51b2716eed07e2,ResNet50,1.0,Terminated,4346528.0,4351685.0,800.0,19.53125,100.0,T4,5157.0,5157.0,4491.0,2660.0
19,093e4af097602e5d45389bd2,DCGAN,1.0,Terminated,1701477.0,1703150.0,600.0,29.296875,100.0,T4,1673.0,1673.0,1457.0,863.0
20,6c289a6a89f3e54035bfefe8,ResNet50,1.0,Terminated,1660421.0,1673261.0,1800.0,58.59375,100.0,P100,12840.0,14742.0,12840.0,7605.0
21,2f348fc7c94c37aadc68bb73,InceptionV3,1.0,Terminated,3687931.0,3723667.0,600.0,29.296875,100.0,V100,35736.0,69266.0,60328.0,35736.0
22,0c9c2b6023c6a407a28a4c0e,DCGAN,1.0,Terminated,4444091.0,4453441.0,3200.0,19.53125,100.0,T4,9350.0,9350.0,8143.0,4823.0
23,be84f816b4dbada585b2d6b0,InceptionV3,1.0,Terminated,2997319.0,2999956.0,600.0,29.296875,100.0,T4,2637.0,2637.0,2296.0,1360.0
24,b5faa9f96133290f99a0e38a,VGG19,1.0,Terminated,4204776.0,4210763.0,600.0,29.296875,100.0,P100,5987.0,6873.0,5987.0,3546.0
25,37274aeb75325c27f8f665b5,ResNet50,1.0,Terminated,3605011.0,3613721.0,1800.0,58.59375,100.0,P100,8710.0,10000.0,8710.0,5159.0
26,72f44e5a1301ff0ca7cbfe72,LSTM,1.0,Terminated,3659483.0,3665503.0,1800.0,58.59375,100.0,V100,6020.0,11668.0,10162.0,6020.0
27,13d73cba0ef7d2cba2649a2a,ResNet50,1.0,Terminated,5482401.0,5485234.0,1800.0,58.59375,100.0,T4,2833.0,2833.0,2467.0,1461.0
28,083a2d04071d3d4e908f1e1e,DenseNet161,1.0,Terminated,3515611.0,3517766.0,600.0,29.296875,100.0,T4,2155.0,2155.0,1876.0,1111.0
29,69c80362bee712fd9bd99d41,LSTM,1.0,Terminated,3678451.0,3697285.0,3200.0,19.53125,100.0,T4,18834.0,18834.0,16403.0,9716.0
30,25d4f92c84703519872e55ed,DCGAN,1.0,Terminated,3128741.0,3132180.0,600.0,29.296875,100.0,V100,3439.0,6665.0,5805.0,3439.0
31,d415adcac77efa462fef5619,Transformer,1.0,Terminated,2493374.0,2494940.0,600.0,29.296875,100.0,P100,1566.0,1798.0,1566.0,927.0
32,e0563e1f7155a8b62306cd37,DenseNet161,1.0,Terminated,3709907.0,3711443.0,600.0,29.296875,100.0,P100,1536.0,1763.0,1536.0,909.0
33,e2210b8c3458830c15034b6a,Transformer,1.0,Terminated,6204750.0,6206954.0,600.0,29.296875,100.0,P100,2204.0,2530.0,2204.0,1305.0
34,849f87bb962fa8b46f1cf605,DenseNet161,1.0,Terminated,3710657.0,3714190.0,600.0,29.296875,100.0,V100,3533.0,6847.0,5964.0,3533.0
35,07ac1c62f9694db433b5906b,ResNet50,1.0,Terminated,5283983.0,5309447.0,600.0,29.296875,100.0,V100,25464.0,49356.0,42987.0,25464.0
36,c70f04fe68ccbbf3d2dfb315,DCGAN,1.0,Terminated,5369906.0,5433315.0,600.0,29.296875,100.0,V100,63409.0,122903.0,107045.0,63409.0
37,433972c112695933d45239ac,InceptionV3,1.0,Terminated,4403152.0,4430111.0,1200.0,29.296875,100.0,P100,26959.0,30952.0,26959.0,15969.0
38,a29b105b8c14b4754958aed6,ResNet50,1.0,Terminated,4744894.0,4765091.0,3200.0,19.53125,100.0,T4,20197.0,20197.0,17590.0,10420.0
39,e197bc4e6deba3b7370e2819,InceptionV3,1.0,Terminated,1270969.0,1273546.0,600.0,29.296875,100.0,T4,2577.0,2577.0,2244.0,1329.0
40,fd4e0ea079405454c9eb3ca0,ResNet50,1.0,Terminated,5828403.0,5831272.0,2000.0,58.59375,100.0,V100,2869.0,5560.0,4843.0,2869.0
41,5909876c0fed70b633917fcf,VGG19,1.0,Terminated,1861628.0,1863212.0,600.0,29.296875,100.0,T4,1584.0,1584.0,1379.0,817.0
42,f7e079183eded8a8e94e8993,VGG19,1.0,Terminated,1830049.0,1980543.0,600.0,29.296875,100.0,T4,150494.0,150494.0,131075.0,77643.0
43,263f4cf4cb7d50c1666336b6,LSTM,1.0,Terminated,4360938.0,4368811.0,3200.0,19.53125,100.0,T4,7873.0,7873.0,6857.0,4061.0
44,82cfcc1cb44c942ebe435f6e,Transformer,1.0,Terminated,1846795.0,1848923.0,600.0,29.296875,100.0,T4,2128.0,2128.0,1853.0,1097.0
45,ca255eeab31156ade35ad584,InceptionV3,1.0,Terminated,4798020.0,4927652.0,1200.0,29.296875,100.0,P100,129632.0,148836.0,129632.0,76788.0
46,df40004106945bdb98af09e3,LSTM,1.0,Terminated,3770915.0,3790147.0,3200.0,19.53125,100.0,T4,19232.0,19232.0,16750.0,9922.0
47,c8483ac3cdfd1e4430d7e666,ResNet50,1.0,Terminated,2860468.0,2861698.0,600.0,29.296875,100.0,P100,1230.0,1412.0,1230.0,728.0
48,a6d46061466f9375b3b6ba2a,InceptionV3,1.0,Terminated,4159188.0,4169220.0,200.0,29.296875,100.0,V100,10032.0,19444.0,16935.0,10032.0
49,212152c5149236b9c7ff14e6,Transformer,1.0,Terminated,5658170.0,5663034.0,1800.0,58.59375,100.0,P100,4864.0,5584.0,4864.0,2881.0
50,268fba4d24e090fe26b047cf,InceptionV3,1.0,Terminated,5274845.0,5300205.0,600.0,29.296875,100.0,P100,25360.0,29117.0,25360.0,15022.0
