,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,9e1f647989f4eaa3f4c2db28,InceptionV3,1.0,Terminated,4865062.0,4866706.0,600.0,29.296875,100.0,V100,1644.0,3186.0,2775.0,1644.0
1,0fc92eb3dea2b6211fddbf81,Transformer,1.0,Terminated,5283101.0,5325581.0,600.0,29.296875,100.0,T4,42480.0,42480.0,36998.0,21916.0
2,dd2cf5d3f7e4b27188c542a5,LSTM,1.0,Terminated,4675392.0,4691946.0,600.0,29.296875,100.0,V100,16554.0,32086.0,27945.0,16554.0
3,1e75de864d2bc99c317c81df,Transformer,1.0,Terminated,4249286.0,4394781.0,1200.0,29.296875,100.0,P100,145495.0,167049.0,145495.0,86184.0
4,11e2fb9f6a1c6e3f11805436,DenseNet161,1.0,Terminated,2654079.0,2666065.0,1800.0,58.59375,100.0,P100,11986.0,13761.0,11986.0,7099.0
5,ff8af3637ab25afd76d21c32,VGG19,1.0,Terminated,2921581.0,2922631.0,600.0,29.296875,100.0,P100,1050.0,1205.0,1050.0,621.0
6,68c59267d93c285d1541e906,VGG19,1.0,Terminated,4763340.0,4767344.0,1600.0,29.296875,100.0,V100,4004.0,7760.0,6759.0,4004.0
7,16be14119817761f25e004ea,DCGAN,1.0,Terminated,4665100.0,4691872.0,1200.0,29.296875,100.0,P100,26772.0,30738.0,26772.0,15858.0
8,f34472759129020041810f2e,InceptionV3,1.0,Terminated,5404147.0,5408564.0,100.0,29.296875,100.0,V100,4417.0,8561.0,7456.0,4417.0
9,c4121722f88fc1bd9bcc2546,ResNet50,1.0,Terminated,2691908.0,2697755.0,1800.0,58.59375,100.0,P100,5847.0,6713.0,5847.0,3463.0
10,23b4a3737b1b46e94f163441,InceptionV3,1.0,Terminated,3299558.0,3302664.0,1800.0,58.59375,100.0,P100,3106.0,3566.0,3106.0,1839.0
11,03800a6923e04c9f0af2efde,DenseNet161,1.0,Terminated,1589520.0,1590615.0,600.0,29.296875,100.0,P100,1095.0,1257.0,1095.0,648.0
12,8fd6067228b7e9e2baf95e5a,DCGAN,1.0,Terminated,1326831.0,1360644.0,600.0,29.296875,100.0,V100,33813.0,65538.0,57082.0,33813.0
13,84842edee16b736fe6ac55fb,VGG19,1.0,Terminated,3380883.0,3382081.0,600.0,29.296875,100.0,V100,1198.0,2322.0,2022.0,1198.0
14,545657df63d79a1d03255a0a,InceptionV3,1.0,Terminated,2000905.0,2008058.0,1800.0,58.59375,100.0,P100,7153.0,8212.0,7153.0,4237.0
15,022aa1a034ff386c9555cfcf,LSTM,1.0,Terminated,2482180.0,2486804.0,1800.0,58.59375,100.0,P100,4624.0,5309.0,4624.0,2739.0
16,e8c14374837cd2013df94aba,DCGAN,1.0,Terminated,3134268.0,3145965.0,600.0,29.296875,100.0,V100,11697.0,22671.0,19746.0,11697.0
17,cf6ab4ebac64f235618a7113,Transformer,1.0,Terminated,4705297.0,4706418.0,600.0,29.296875,100.0,T4,1121.0,1121.0,976.0,578.0
18,bd8a774f811eb43f3ef6d54c,ResNet50,1.0,Terminated,5531685.0,5552982.0,1600.0,29.296875,100.0,V100,21297.0,41279.0,35952.0,21297.0
19,f68be976d9b9bf964da6af52,Transformer,1.0,Terminated,4865022.0,4866133.0,600.0,29.296875,100.0,V100,1111.0,2153.0,1875.0,1111.0
20,87184cd8a477873c9c854e6f,LSTM,1.0,Terminated,4665099.0,4692567.0,1200.0,29.296875,100.0,P100,27468.0,31537.0,27468.0,16270.0
21,70d0e3c1f14d7a85ebfdd06c,InceptionV3,1.0,Terminated,2627004.0,2640819.0,1800.0,58.59375,100.0,P100,13815.0,15861.0,13815.0,8183.0
22,6ea570063baf320ceb9ee840,InceptionV3,1.0,Terminated,4027208.0,4036929.0,3200.0,19.53125,100.0,T4,9721.0,9721.0,8466.0,5015.0
23,8a0fbb795d0906fd8db2dcac,Transformer,1.0,Terminated,1920285.0,1928229.0,1800.0,58.59375,100.0,P100,7944.0,9120.0,7944.0,4705.0
24,7f52835e7c4fe83ded6fbec0,InceptionV3,1.0,Terminated,4096805.0,4100120.0,1800.0,58.59375,100.0,P100,3315.0,3806.0,3315.0,1963.0
25,4eaf1af9eb608ada4aed8e8d,DenseNet161,1.0,Terminated,1641455.0,1643812.0,600.0,29.296875,100.0,P100,2357.0,2706.0,2357.0,1396.0
26,802ee7d0c1bf6982ebf4fee9,DCGAN,1.0,Terminated,3544911.0,3546427.0,600.0,29.296875,100.0,P100,1516.0,1740.0,1516.0,898.0
27,c0d1c34962d762031fbfa1c3,LSTM,1.0,Terminated,3130200.0,3134643.0,600.0,29.296875,100.0,V100,4443.0,8611.0,7500.0,4443.0
28,e35ba86daf0893c8b73fea7f,VGG19,1.0,Terminated,2346133.0,2352678.0,1800.0,58.59375,100.0,P100,6545.0,7514.0,6545.0,3876.0
29,8ec675067ef3be34d2ccb953,VGG19,1.0,Terminated,1851105.0,1899144.0,1200.0,29.296875,100.0,T4,48039.0,48039.0,41840.0,24784.0
30,f619ec593ef02c9816126ff9,ResNet50,1.0,Terminated,3872593.0,3873663.0,600.0,29.296875,100.0,T4,1070.0,1070.0,931.0,552.0
31,ab287bacf332beaf43eeedfa,LSTM,1.0,Terminated,1591051.0,1597986.0,200.0,4.0,100.0,V100,6935.0,13441.0,11707.0,6935.0
32,2d68ddf8a48d915777014b62,LSTM,1.0,Terminated,2269460.0,2278663.0,600.0,29.296875,100.0,T4,9203.0,9203.0,8015.0,4748.0
33,0728e7c92074adaca89e866c,VGG19,1.0,Terminated,4245279.0,4248585.0,1200.0,29.296875,100.0,P100,3306.0,3795.0,3306.0,1958.0
34,a83d3afde950064911613bd1,DenseNet161,1.0,Terminated,1197620.0,1200910.0,600.0,29.296875,100.0,P100,3290.0,3777.0,3290.0,1948.0
35,aaac184928088f07daae5c62,DCGAN,1.0,Terminated,1660421.0,1673208.0,1800.0,58.59375,100.0,P100,12787.0,14681.0,12787.0,7574.0
36,195f07a35a2b8a03e67104c7,ResNet50,1.0,Terminated,2225719.0,2360554.0,900.0,29.296875,100.0,T4,134835.0,134835.0,117436.0,69564.0
37,5554812ff2ddb1e6c2dbfad3,DCGAN,1.0,Terminated,5161469.0,5175014.0,3200.0,19.53125,100.0,T4,13545.0,13545.0,11797.0,6988.0
38,4a3cfd7eee6a451038a5f4cb,LSTM,1.0,Terminated,4182447.0,4186077.0,600.0,29.296875,100.0,T4,3630.0,3630.0,3161.0,1872.0
39,3fd50522ca1f086394acc03d,LSTM,1.0,Terminated,3287550.0,3293877.0,600.0,29.296875,100.0,P100,6327.0,7264.0,6327.0,3747.0
40,8eb342af774a04afadf16df1,DCGAN,1.0,Terminated,2957606.0,2973580.0,1800.0,58.59375,100.0,V100,15974.0,30961.0,26966.0,15974.0
