,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,74e7686e94e54d22a3045237,LSTM,1.0,Terminated,1795144.0,1801117.0,600.0,29.296875,100.0,V100,5973.0,11577.0,10083.0,5973.0
1,71e8bea448a1796fb3e333b2,InceptionV3,1.0,Terminated,1962534.0,1963995.0,600.0,29.296875,100.0,T4,1461.0,1461.0,1272.0,753.0
2,fed95f4ef0bc19c62116825a,DenseNet161,1.0,Terminated,4459644.0,4471657.0,3200.0,19.53125,100.0,T4,12013.0,12013.0,10462.0,6197.0
3,cbdfc903279fb437038fcd5c,LSTM,1.0,Terminated,3631266.0,3636651.0,600.0,29.296875,100.0,T4,5385.0,5385.0,4690.0,2778.0
4,97e673bac8a314f7ea0efc69,DCGAN,1.0,Terminated,4280468.0,4288330.0,1800.0,58.59375,100.0,V100,7862.0,15238.0,13272.0,7862.0
5,e4060117b4931a7eb4b45126,Transformer,2.0,Terminated,4754955.0,4757952.0,600.0,29.296875,100.0,T4,2997.0,2997.0,2610.0,1546.0
6,70fa1c465d783fdedead69c7,InceptionV3,1.0,Terminated,4503208.0,4504355.0,1800.0,58.59375,100.0,P100,1147.0,1316.0,1147.0,679.0
7,1a2bd00ac8e603e7fec5cb2f,InceptionV3,1.0,Terminated,3752561.0,3768009.0,3200.0,19.53125,100.0,T4,15448.0,15448.0,13454.0,7969.0
8,df5d0517561fa90ae7e4b1ba,Transformer,1.0,Terminated,2584637.0,2586166.0,600.0,29.296875,100.0,P100,1529.0,1755.0,1529.0,905.0
9,6d4fd551cac51b580c3b0c08,DenseNet161,1.0,Terminated,4090459.0,4098177.0,1800.0,58.59375,100.0,P100,7718.0,8861.0,7718.0,4571.0
10,1d2a084869739b644f760857,Transformer,2.0,Terminated,2961468.0,2981370.0,1000.0,58.59375,100.0,P100,19902.0,22850.0,19902.0,11789.0
11,ebea5126c777f1933c216db3,DCGAN,1.0,Terminated,5351180.0,5352929.0,600.0,29.296875,100.0,V100,1749.0,3390.0,2952.0,1749.0
12,b24413cf317cc5c1cade85d4,ResNet50,1.0,Terminated,3775166.0,3778048.0,400.0,9.765625,100.0,T4,2882.0,2882.0,2510.0,1486.0
13,47dff9ab1c790bf292b00e3a,LSTM,10.0,Terminated,5286592.0,5301380.0,600.0,29.296875,100.0,P100,14788.0,16978.0,14788.0,8759.0
14,0cc73c3318c7578ad6b5b51e,InceptionV3,8.0,Terminated,4620339.0,4631061.0,1800.0,58.59375,100.0,P100,10722.0,12310.0,10722.0,6351.0
15,5959c047c8480c4c58ad3ed2,ResNet50,2.0,Terminated,1137142.0,1145453.0,1800.0,58.59375,100.0,P100,8311.0,9542.0,8311.0,4923.0
16,90c0af97553dba3749648271,InceptionV3,1.0,Terminated,6052750.0,6061274.0,600.0,29.296875,100.0,P100,8524.0,9786.0,8524.0,5049.0
17,85ed9bb4c355becc51a3db84,Transformer,20.0,Terminated,3729038.0,3894181.0,600.0,29.296875,100.0,V100,165143.0,320091.0,278789.0,165143.0
18,97ef9b370cf1b5330680dc74,VGG19,1.0,Terminated,3711239.0,3716613.0,600.0,29.296875,100.0,P100,5374.0,6170.0,5374.0,3183.0
19,ade5fc7c432ddb2cef782cb6,DCGAN,1.0,Terminated,4933284.0,4936402.0,600.0,29.296875,100.0,T4,3118.0,3118.0,2715.0,1608.0
20,f02b6ba54a148ef7bd58772b,ResNet50,1.0,Terminated,3659961.0,3664837.0,1600.0,29.296875,100.0,V100,4876.0,9451.0,8231.0,4876.0
21,9158dc6de9a5fd25b5624aae,InceptionV3,1.0,Terminated,4861907.0,4989152.0,1200.0,29.296875,100.0,P100,127245.0,146096.0,127245.0,75374.0
22,24c83cc7e240a937434b0f13,ResNet50,1.0,Terminated,5004660.0,5021899.0,3200.0,19.53125,100.0,T4,17239.0,17239.0,15014.0,8894.0
23,8ccfeeb278edc90a3b5921af,InceptionV3,1.0,Terminated,6032449.0,6037587.0,100.0,29.296875,100.0,T4,5138.0,5138.0,4475.0,2650.0
24,55e45e190614a1c944e12a74,VGG19,14.0,Terminated,2177697.0,2189910.0,1800.0,58.59375,100.0,P100,12213.0,14022.0,12213.0,7234.0
25,d4d4e32fe91a9b523aae1fff,InceptionV3,20.0,Terminated,4019291.0,4032362.0,2600.0,48.828125,100.0,V100,13071.0,25335.0,22066.0,13071.0
26,5ecce1bdd45f20f8153f1dff,LSTM,1.0,Terminated,4711400.0,4716111.0,1800.0,58.59375,100.0,P100,4711.0,5408.0,4711.0,2790.0
27,fef246433d08c971b3dcfdf4,InceptionV3,1.0,Terminated,1866065.0,1880002.0,600.0,29.296875,100.0,V100,13937.0,27013.0,23528.0,13937.0
28,24bba655e9066a0d641ec27d,DenseNet161,1.0,Terminated,2538655.0,2561311.0,1800.0,58.59375,100.0,V100,22656.0,43913.0,38247.0,22656.0
29,2dfda27fb5f16834492964cb,LSTM,1.0,Terminated,2997808.0,3025278.0,600.0,29.296875,100.0,T4,27470.0,27470.0,23925.0,14172.0
30,8f930c606abfe981892b4f33,ResNet50,1.0,Terminated,2524204.0,2530553.0,1800.0,58.59375,100.0,P100,6349.0,7289.0,6349.0,3760.0
31,ac8416166d5adacbd6b93671,DCGAN,1.0,Terminated,4984021.0,4986370.0,600.0,29.296875,100.0,T4,2349.0,2349.0,2045.0,1211.0
32,29eb8eefacb34b7a615e6874,InceptionV3,1.0,Terminated,4696389.0,4698930.0,1200.0,29.296875,100.0,V100,2541.0,4925.0,4289.0,2541.0
33,6cf0f8007579114d301ad85c,LSTM,8.0,Terminated,3774141.0,3778071.0,1800.0,58.59375,100.0,P100,3930.0,4512.0,3930.0,2327.0
34,d1599c16ea7326fd6fe0c84e,DenseNet161,16.0,Terminated,2078507.0,2080134.0,50.0,29.296875,100.0,V100,1627.0,3153.0,2746.0,1627.0
35,a9399f52a0320432599408cc,Transformer,1.0,Terminated,4222076.0,4226309.0,100.0,29.296875,100.0,T4,4233.0,4233.0,3686.0,2183.0
36,5d457b64f80fb5befa004eeb,InceptionV3,1.0,Terminated,5722773.0,5726437.0,1800.0,58.59375,100.0,P100,3664.0,4206.0,3664.0,2170.0
37,f5f964283768b51e2732d8ae,DenseNet161,1.0,Terminated,3823758.0,3825977.0,1800.0,58.59375,100.0,P100,2219.0,2547.0,2219.0,1314.0
38,18d59dac0c832d1fc18e655a,DCGAN,16.0,Terminated,3708314.0,3709952.0,50.0,29.296875,100.0,T4,1638.0,1638.0,1426.0,845.0
39,2ef1fca4e44f10208de03297,InceptionV3,1.0,Terminated,6404530.0,6421064.0,600.0,29.296875,100.0,P100,16534.0,18983.0,16534.0,9794.0
40,ef92542c37d7cb66fd670dd5,InceptionV3,1.0,Terminated,4249125.0,4250740.0,1800.0,58.59375,100.0,P100,1615.0,1854.0,1615.0,956.0
41,e4a1daa9e51d9546fdb90c34,Transformer,1.0,Terminated,2651355.0,2669841.0,1800.0,58.59375,100.0,P100,18486.0,21224.0,18486.0,10950.0
42,c8d6ffa304bd9f7f12d37ce4,InceptionV3,1.0,Terminated,2147957.0,2152134.0,600.0,29.296875,100.0,P100,4177.0,4795.0,4177.0,2474.0
