,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,dfedfbd133a51be96551c362,PointNet,4.0,Terminated,2810447.0,2907861.0,300.0,9.765625,100.0,P100,97414.0,111845.0,97414.0,57703.0
1,dfd89bfc2a781e35e6afc959,Transformer,4.0,Terminated,6059797.0,6061252.0,600.0,29.296875,100.0,V100,1455.0,2820.0,2456.0,1455.0
2,30c10a4b9f505dec20622c81,ResNet50,1.0,Terminated,4774397.0,4777027.0,2000.0,14.6484375,100.0,P100,2630.0,3019.0,2630.0,1557.0
3,244fb2d1abb957da230f6502,EfficientNet,1.0,Terminated,4070928.0,4074267.0,600.0,29.296875,100.0,V100,3339.0,6471.0,5636.0,3339.0
4,6fc9b54667fcd4d74cd43046,LSTM,5.0,Terminated,5018740.0,5022119.0,600.0,29.296875,100.0,V100,3379.0,6549.0,5704.0,3379.0
5,9fa6f70e7a42236bbef30e23,Transformer,6.0,Terminated,1357684.0,1389134.0,600.0,29.296875,100.0,T4,31450.0,31450.0,27391.0,16225.0
6,594d1d00030d40a45e91dd64,Transformer,1.0,Terminated,2955854.0,3039836.0,1800.0,58.59375,100.0,V100,83982.0,162779.0,141776.0,83982.0
7,2a43b214d91165306a3d82a9,LSTM,6.0,Terminated,1334609.0,1392570.0,600.0,29.296875,100.0,T4,57961.0,57961.0,50482.0,29903.0
8,58f995af56794497a099202d,MobileNetV2,5.0,Terminated,6110679.0,6113907.0,600.0,29.296875,100.0,T4,3228.0,3228.0,2811.0,1665.0
9,8adea4bc8af58504c31deb34,VGG11,1.0,Terminated,4095015.0,4097784.0,1800.0,58.59375,100.0,V100,2769.0,5367.0,4674.0,2769.0
10,1b4109912b3b8358bffb231d,ResNet18,6.0,Terminated,5345284.0,5347632.0,400.0,3.90625,100.0,V100,2348.0,4551.0,3963.0,2348.0
11,21a61e38414eae43188c298b,EfficientNet,5.0,Terminated,5537488.0,5540568.0,600.0,29.296875,100.0,P100,3080.0,3536.0,3080.0,1824.0
12,97d0625e6d1969edd6abd51d,EfficientNet,1.0,Terminated,1136591.0,1139326.0,600.0,29.296875,100.0,P100,2735.0,3140.0,2735.0,1620.0
13,eab2c8883d18b680dd4faca3,MobileNetV2,1.0,Terminated,3299558.0,3303139.0,1800.0,58.59375,100.0,P100,3581.0,4111.0,3581.0,2121.0
14,b98dc9369fd13eed2c0cde80,VGG11,1.0,Terminated,4402580.0,4419293.0,3200.0,19.53125,100.0,T4,16713.0,16713.0,14556.0,8622.0
15,ebdc618e81a25bf5c7c75d6a,MobileNetV2,1.0,Terminated,1825729.0,1837382.0,600.0,29.296875,100.0,V100,11653.0,22586.0,19672.0,11653.0
16,e573ff67984b7968a1b5aff2,Transformer,4.0,Terminated,4726581.0,4735770.0,1800.0,58.59375,100.0,P100,9189.0,10550.0,9189.0,5443.0
17,aa7f488c0a824f79f94ce83f,VGG11,6.0,Terminated,3644888.0,3651766.0,100.0,24.4140625,100.0,P100,6878.0,7896.0,6878.0,4074.0
18,e1d83708dcce4e75e76299b0,MobileNetV3,1.0,Terminated,2827921.0,2829630.0,600.0,29.296875,100.0,T4,1709.0,1709.0,1488.0,881.0
19,092a4232a53f7cd723e2bdab,ResNet18,4.0,Terminated,5090820.0,5104568.0,600.0,29.296875,100.0,T4,13748.0,13748.0,11974.0,7092.0
20,94a1d8193a01327c4e382eeb,EfficientNet,4.0,Terminated,4774263.0,4778304.0,600.0,29.296875,100.0,T4,4041.0,4041.0,3519.0,2084.0
21,41d4ff3cb4e0a37e6c814f16,PointNet,1.0,Terminated,2999462.0,3001405.0,600.0,29.296875,100.0,T4,1943.0,1943.0,1692.0,1002.0
22,dcc84affc5cf1634305a137d,MobileNetV3,1.0,Terminated,5468179.0,5469278.0,600.0,29.296875,100.0,V100,1099.0,2130.0,1855.0,1099.0
23,c22cc003dbedbd1fe9fbd51b,Transformer,4.0,Terminated,2073732.0,2091840.0,1800.0,58.59375,100.0,T4,18108.0,18108.0,15771.0,9342.0
24,4c3dc2960cc4349d7490a5f6,MobileNetV2,1.0,Terminated,1221406.0,1225953.0,600.0,29.296875,100.0,V100,4547.0,8813.0,7676.0,4547.0
25,74692e17475c497b35de85be,ResNet50,4.0,Terminated,4814680.0,4826417.0,100.0,24.4140625,100.0,P100,11737.0,13475.0,11737.0,6952.0
26,67a8f56706862262c7276b1d,LSTM,1.0,Terminated,1316217.0,1334616.0,1800.0,58.59375,100.0,P100,18399.0,21124.0,18399.0,10898.0
27,664ab261209486e2115d7b6f,MobileNetV3,4.0,Terminated,4806087.0,4838007.0,800.0,39.0625,100.0,P100,31920.0,36648.0,31920.0,18908.0
28,86f8090c7f0992dd85470518,ResNet50,1.0,Terminated,4854870.0,4865778.0,3200.0,19.53125,100.0,T4,10908.0,10908.0,9500.0,5627.0
29,6733a6d473c3ea58284ab8f0,DCGAN,4.0,Terminated,1661870.0,1663477.0,1800.0,58.59375,100.0,T4,1607.0,1607.0,1399.0,829.0
30,6094bfd38f88974f380e87e0,ResNet50,1.0,Terminated,4798036.0,4967395.0,1200.0,29.296875,100.0,P100,169359.0,194449.0,169359.0,100320.0
31,80dd280f0a8608da23876770,DCGAN,1.0,Terminated,5383660.0,5384693.0,400.0,10.0,100.0,P100,1033.0,1186.0,1033.0,611.0
32,c95d7be6e83354cbd8d44fe4,MobileNetV2,1.0,Terminated,2666501.0,2671021.0,600.0,29.296875,100.0,P100,4520.0,5189.0,4520.0,2677.0
33,f0f261858d746c4bef5d8985,PointNet,1.0,Terminated,3699640.0,3714688.0,3200.0,19.53125,100.0,T4,15048.0,15048.0,13106.0,7763.0
34,bdfb8962337ed3bc2633a37d,EfficientNet,1.0,Terminated,3499010.0,3514538.0,600.0,29.296875,100.0,P100,15528.0,17828.0,15528.0,9198.0
35,3ad2c2fed7a8eea0926cfed0,MobileNetV2,5.0,Terminated,5417079.0,5420543.0,1800.0,58.59375,100.0,V100,3464.0,6714.0,5847.0,3464.0
36,754fd2b88b9869e519ce8080,Transformer,1.0,Terminated,4545476.0,4554373.0,3200.0,19.53125,100.0,T4,8897.0,8897.0,7748.0,4590.0
37,e14fcece83a8ce513f894da3,PointNet,1.0,Terminated,1712079.0,1715422.0,1200.0,29.296875,100.0,P100,3343.0,3838.0,3343.0,1980.0
38,0d5313df46231cb6b7749373,BERT,1.0,Terminated,5069549.0,5187839.0,1200.0,29.296875,100.0,P100,118290.0,135814.0,118290.0,70069.0
39,ec7d6d002b2595ba5463d5ab,LSTM,1.0,Terminated,1153922.0,1157156.0,600.0,29.296875,100.0,P100,3234.0,3713.0,3234.0,1915.0
40,a73ce0fcb57dc53f7b39bfb8,ResNet18,1.0,Terminated,3719055.0,3726092.0,600.0,29.296875,100.0,V100,7037.0,13639.0,11879.0,7037.0
41,4b9b97ee86a6342ac02c705f,PointNet,1.0,Terminated,5174356.0,5178354.0,600.0,29.296875,100.0,T4,3998.0,3998.0,3482.0,2062.0
42,de2ccf2153dd754ed1c0e139,VGG11,5.0,Terminated,4123632.0,4126871.0,600.0,29.296875,100.0,T4,3239.0,3239.0,2821.0,1671.0
43,19e4f4dd405287a609709b8f,PointNet,5.0,Terminated,3047289.0,3064102.0,600.0,4.8828125,100.0,P100,16813.0,19303.0,16813.0,9959.0
44,0e61f32f9879f15f90da372f,PointNet,4.0,Terminated,4062407.0,4065924.0,1800.0,58.59375,100.0,P100,3517.0,4038.0,3517.0,2083.0
45,59f43dbdbc7d2df7e159101f,ResNet50,4.0,Terminated,5950575.0,5959016.0,600.0,29.296875,100.0,T4,8441.0,8441.0,7351.0,4354.0
46,0948695d3fbe53dae5058b44,PointNet,1.0,Terminated,4725923.0,4765048.0,600.0,29.296875,100.0,V100,39125.0,75834.0,66049.0,39125.0
47,6c34b6a9e8c92eb31998896c,BERT,5.0,Terminated,3277564.0,3285611.0,1600.0,31.25,100.0,P100,8047.0,9239.0,8047.0,4766.0
48,4b6883846a5bedf3eb42073a,VGG11,6.0,Terminated,4038591.0,4046807.0,600.0,29.296875,100.0,T4,8216.0,8216.0,7155.0,4238.0
49,3b9d2e141c1ef120bf9009fe,MobileNetV2,1.0,Terminated,6440724.0,6442275.0,1800.0,58.59375,100.0,P100,1551.0,1780.0,1551.0,918.0
50,408049c8b3645f16e1a7866b,DCGAN,1.0,Terminated,4789601.0,4795935.0,600.0,29.296875,100.0,V100,6334.0,12277.0,10692.0,6334.0
51,86fa1ef9b2ebf387082f3e2f,EfficientNet,1.0,Terminated,3715545.0,3716881.0,600.0,29.296875,100.0,P100,1336.0,1533.0,1336.0,791.0
52,17b52e10691aace04341a30e,MobileNetV3,1.0,Terminated,3087922.0,3091005.0,1800.0,58.59375,100.0,P100,3083.0,3539.0,3083.0,1826.0
53,49f1984e1705637dacf0b7f2,MobileNetV2,1.0,Terminated,2306123.0,2307705.0,600.0,29.296875,100.0,T4,1582.0,1582.0,1377.0,816.0
54,b5c05e488858cc030718b2bb,ResNet50,5.0,Terminated,3054805.0,3056521.0,400.0,3.90625,100.0,P100,1716.0,1970.0,1716.0,1016.0
55,f044a3e91bf03558814a58ec,EfficientNet,4.0,Terminated,4743026.0,4747826.0,100.0,29.296875,100.0,P100,4800.0,5511.0,4800.0,2843.0
56,2806bf1066bc2cd41bc4009f,BERT,5.0,Terminated,4011037.0,4015899.0,1800.0,58.59375,100.0,P100,4862.0,5582.0,4862.0,2880.0
57,7e683ecf4f18cf6d73da1020,VGG11,1.0,Terminated,1182954.0,1186066.0,600.0,29.296875,100.0,P100,3112.0,3573.0,3112.0,1843.0
58,69085a4ab794de2abceb0ac2,EfficientNet,1.0,Terminated,1785939.0,1807323.0,600.0,29.296875,100.0,V100,21384.0,41448.0,36099.0,21384.0
59,c208ff66720d2eb5bfaaff84,LSTM,1.0,Terminated,4781938.0,4785781.0,1800.0,58.59375,100.0,V100,3843.0,7448.0,6487.0,3843.0
60,63d26a0ef691cc4d15c53b2d,MobileNetV3,1.0,Terminated,4175866.0,4186790.0,100.0,29.296875,100.0,V100,10924.0,21173.0,18441.0,10924.0
61,889f6d39557b46e6a3b66701,LSTM,1.0,Terminated,4815888.0,4817389.0,1600.0,29.296875,100.0,V100,1501.0,2909.0,2533.0,1501.0
62,4795238330e3f31ce49754f5,VGG11,4.0,Terminated,3029529.0,3037739.0,1800.0,58.59375,100.0,P100,8210.0,9426.0,8210.0,4863.0
63,13d7dbdcff22c25617aaf119,MobileNetV3,5.0,Terminated,5728442.0,5732207.0,800.0,15.625,100.0,P100,3765.0,4322.0,3765.0,2230.0
64,d87ea0043222836dc1652122,VGG11,1.0,Terminated,4394637.0,4405688.0,3200.0,19.53125,100.0,T4,11051.0,11051.0,9625.0,5701.0
65,2ca03c474bbac3c9e438b257,LSTM,1.0,Terminated,1639367.0,1642556.0,600.0,29.296875,100.0,P100,3189.0,3661.0,3189.0,1889.0
66,872373f0548eb63fc07e2d40,DCGAN,5.0,Terminated,4921697.0,4922924.0,1800.0,58.59375,100.0,P100,1227.0,1408.0,1227.0,726.0
67,784044c0c60bd451c43b1a21,LSTM,5.0,Terminated,3783795.0,3835112.0,1600.0,29.296875,100.0,T4,51317.0,51317.0,44695.0,26475.0
68,92567d8b3a210fb24bb6f72c,MobileNetV3,5.0,Terminated,5475378.0,5480633.0,1800.0,58.59375,100.0,V100,5255.0,10185.0,8871.0,5255.0
69,27e31f7161d20c6e72568766,DCGAN,4.0,Terminated,2596012.0,2613231.0,800.0,29.296875,100.0,V100,17219.0,33375.0,29068.0,17219.0
70,b2aa6cc0ead02be0a36ac7a7,BERT,1.0,Terminated,2892060.0,2902942.0,1800.0,58.59375,100.0,P100,10882.0,12494.0,10882.0,6446.0
71,d97d22d041ef73a29ba8fb40,ResNet50,1.0,Terminated,4811920.0,4812996.0,800.0,19.53125,100.0,T4,1076.0,1076.0,937.0,555.0
72,b3694726f2b41af2ec342a16,LSTM,1.0,Terminated,4674950.0,4684890.0,1800.0,58.59375,100.0,P100,9940.0,11412.0,9940.0,5888.0
73,6b57c339e3581a45601f1177,LSTM,5.0,Terminated,1659075.0,1664618.0,1800.0,58.59375,100.0,V100,5543.0,10743.0,9357.0,5543.0
74,db655f4dacb271884c6641fb,MobileNetV2,1.0,Terminated,4328377.0,4329685.0,600.0,29.296875,100.0,V100,1308.0,2535.0,2208.0,1308.0
75,f0419e30fc47a530aae32d1c,BERT,1.0,Terminated,4338509.0,4342580.0,600.0,29.296875,100.0,V100,4071.0,7890.0,6872.0,4071.0
76,3b3690e9d1e66429f55af46d,MobileNetV3,5.0,Terminated,4418815.0,4433454.0,1800.0,58.59375,100.0,P100,14639.0,16807.0,14639.0,8671.0
77,81dda7ecac5e781e01d2fa9d,ResNet50,1.0,Terminated,4327807.0,4333176.0,1200.0,29.296875,100.0,V100,5369.0,10406.0,9063.0,5369.0
