,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,1fae7fae557c60b39d3a8ce3,VGG11,1.0,Terminated,6052681.0,6061175.0,600.0,29.296875,100.0,P100,8494.0,9752.0,8494.0,5031.0
1,473671b2d6f1199f79e091ab,DCGAN,1.0,Terminated,2323344.0,2326001.0,1200.0,29.296875,100.0,P100,2657.0,3050.0,2657.0,1573.0
2,dee54c29b5ad14866be0a2b4,ResNet18,1.0,Terminated,3481782.0,3487949.0,600.0,29.296875,100.0,P100,6167.0,7080.0,6167.0,3653.0
3,4e8f2633abc7c15a09917d9b,LSTM,1.0,Terminated,1962897.0,1981150.0,600.0,29.296875,100.0,T4,18253.0,18253.0,15897.0,9417.0
4,1f15407790128825ec33aea3,EfficientNet,1.0,Terminated,4757013.0,4762884.0,600.0,29.296875,100.0,V100,5871.0,11379.0,9911.0,5871.0
5,d8ddd67003514ba937b1f094,ResNet50,1.0,Terminated,1920280.0,1930172.0,1800.0,58.59375,100.0,P100,9892.0,11357.0,9892.0,5859.0
6,36e832ab6e3dae2d6f674c96,MobileNetV3,1.0,Terminated,4078449.0,4086336.0,3200.0,19.53125,100.0,T4,7887.0,7887.0,6869.0,4069.0
7,e32003d74dfe1c7f0741ada3,MobileNetV2,1.0,Terminated,4796185.0,4805292.0,1800.0,58.59375,100.0,V100,9107.0,17651.0,15374.0,9107.0
8,c5b9a3ec6321d7cab3414bfc,LSTM,1.0,Terminated,2512308.0,2524694.0,600.0,29.296875,100.0,V100,12386.0,24007.0,20909.0,12386.0
9,ee4a45d8105dd347b38ff97d,DCGAN,1.0,Terminated,4162803.0,4172997.0,3200.0,19.53125,100.0,T4,10194.0,10194.0,8878.0,5259.0
10,c5f71c415048db8963ff53a0,LSTM,1.0,Terminated,2876990.0,2879317.0,1800.0,58.59375,100.0,P100,2327.0,2671.0,2327.0,1378.0
11,343d2c452bc2feb922dcc91e,BERT,1.0,Terminated,1133171.0,1135503.0,600.0,29.296875,100.0,T4,2332.0,2332.0,2031.0,1203.0
12,5e94602c22c8079aa9c3edf5,DCGAN,1.0,Terminated,3568224.0,3571965.0,600.0,29.296875,100.0,V100,3741.0,7251.0,6315.0,3741.0
13,5d770eeda508b7b987a2de35,ResNet50,1.0,Terminated,5849101.0,5850299.0,600.0,29.296875,100.0,P100,1198.0,1375.0,1198.0,709.0
