,job_name,task_name,inst_num,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type,runtime,runtime_T4,runtime_P100,runtime_V100
0,30edefa1262814e188c5abb7,ResNet18,1.0,Terminated,1833697.0,1843929.0,600.0,29.296875,100.0,P100,1008,1157,1008,597
1,5e848b351ec4a0946a7d4383,ResNet18,1.0,Terminated,3579918.0,3601462.0,3200.0,19.53125,100.0,T4,1109,1109,965,572
2,f3adb99dcbfae53a1f4ca337,ResNet18,1.0,Terminated,2913704.0,3065485.0,100.0,29.296875,100.0,T4,1691,1691,1472,872
3,2171810cd8ae7e06c085bfc6,ResNet18,2.0,Terminated,2586730.0,2608929.0,1800.0,58.59375,100.0,V100,1997,3870,3371,1997
4,8ea1489fc8875c5024289081,ResNet50,2.0,Terminated,5370913.0,5373359.0,600.0,29.296875,100.0,T4,1085,1085,944,559
5,cb37414dcd612d32b097b07c,ResNet50,2.0,Terminated,4177168.0,4181209.0,1000.0,29.296875,100.0,P100,1830,2101,1830,1084
6,13ba21b9b471a543cb0fb8f4,ResNet50,2.0,Terminated,3991511.0,4024369.0,1500.0,48.84765625,100.0,P100,1817,2086,1817,1076
7,36821ca1f27ab07e45295dee,ResNet50,2.0,Terminated,5177354.0,5180450.0,600.0,29.296875,100.0,T4,1433,1433,1248,739
8,d18063fced04a59c38562cd3,ResNet50,2.0,Terminated,4978547.0,4982566.0,600.0,29.296875,100.0,T4,1674,1674,1457,863
9,cac524cdac44e6fc674af56f,ResNet18,2.0,Terminated,4973527.0,4976084.0,600.0,29.296875,100.0,T4,1310,1310,1140,675
10,7b77232e05c5bac5480cdf89,ResNet18,1.0,Terminated,1148565.0,1154856.0,1800.0,58.59375,100.0,P100,1979,2272,1979,1172
11,692bcf39c1abbd93ba7b2ae7,ResNet50,2.0,Terminated,4531223.0,4533668.0,600.0,29.296875,100.0,T4,1684,1684,1466,868
12,858c215303e327a2f90c6095,ResNet18,2.0,Terminated,5369626.0,5370730.0,1800.0,58.59375,100.0,P100,1864,2140,1864,1104
13,8ec7bcd1740f6d8dd30202e8,ResNet50,1.0,Terminated,3508506.0,3525950.0,3200.0,19.53125,100.0,T4,1609,1609,1401,830
14,f106ee519bf5f47e7451e23b,ResNet18,2.0,Terminated,5191340.0,5192380.0,1600.0,58.59375,100.0,P100,1104,1267,1104,653
